Date,JPM,WFC
2024-12-31,233.68667602539065,68.40990447998047
2025-01-02,233.9694061279297,68.36121368408203
2025-01-03,237.16696166992188,69.45203399658203
2025-01-06,236.0106658935547,70.15325927734375
2025-01-07,238.2840576171875,69.72473907470703
2025-01-08,238.244873046875,69.70526123046875
2025-01-10,235.0503692626953,68.13719940185547
2025-01-13,239.3031768798828,68.69235229492188
2025-01-14,242.49766540527344,69.33516693115234
2025-01-15,247.27963256835935,73.97114562988281
2025-01-16,249.16102600097656,73.97114562988281
2025-01-17,253.95278930664065,75.07169342041016
2025-01-21,257.74505615234375,75.8216323852539
2025-01-22,257.5588684082031,75.51971435546875
2025-01-23,260.6063537597656,75.41258239746094
2025-01-24,259.5186462402344,75.3054428100586
2025-01-27,260.5083923339844,75.9092788696289
2025-01-28,261.7724609375,75.85084533691406
2025-01-29,261.2236633300781,76.32807922363281
2025-01-30,262.8405456542969,76.76636505126953
2025-01-31,261.92919921875,76.74687957763672
2025-02-03,261.44903564453125,76.10407257080078
2025-02-04,262.556396484375,77.39942169189453
2025-02-05,264.9963073730469,77.96431732177734
2025-02-06,271.3363342285156,79.29861450195312
2025-02-07,270.2584228515625,78.9560546875
2025-02-10,265.5941162109375,77.4194107055664
2025-02-11,269.4647216796875,77.94793701171875
2025-02-12,269.9154968261719,77.56623077392578
2025-02-13,270.7679748535156,77.17472076416016
2025-02-14,271.0325622558594,78.28072357177734
2025-02-18,274.3250732421875,79.06371307373047
2025-02-19,273.6391296386719,78.6428451538086
2025-02-20,261.43927001953125,76.95938873291016
2025-02-21,258.93072509765625,75.85340118408203
2025-02-24,256.0889587402344,75.57935333251953
2025-02-25,252.22813415527344,74.3852767944336
2025-02-26,253.5902099609375,74.8257064819336
2025-02-27,253.844970703125,74.99210357666016
2025-02-28,259.33245849609375,76.65597534179688
2025-03-03,255.38343811035156,75.39339447021484
2025-03-04,245.2218017578125,71.74264526367188
2025-03-05,246.47607421875,72.58436584472656
2025-03-06,241.5863494873047,71.10645294189453
2025-03-07,237.41195678710935,69.54045104980469
2025-03-10,227.5540771484375,65.36116790771484
2025-03-11,224.5359649658203,65.85054016113281
2025-03-12,223.3208770751953,67.46549224853516
